strain	accession	subtype	date	host	country	region	species	broad	order
A/swine/Italy/309/1983	L05240	H3N2	1983-XX-XX	Swine	Italy	Europe	Swine	swine	Swine
A/swine/Italy/635/1987	L05474	H3N2	1987-XX-XX	Swine	Italy	Europe	Swine	swine	Swine
A/swine/North_Carolina/CR168215/2015	MW843933	H3N2	2015-08-29	Swine	Usa	North America	Swine	swine	Swine
A/Chicken/Italy/5945/95	AF213914	H3N2	1995-XX-XX	Avian	Italy	Europe	Chicken	chicken	Galliformes
A/laughing_gull/New_Jersey/UGAI17-2801/2017	MH068111	H3N8	2017-05-22	Avian	Usa	North America	Laughing Gull	gull	Neoave
A/ruddy_turnstone/New_Jersey/UGAI17-2293/2017	MH068037	H3N8	2017-05-16	Avian	Usa	North America	Ruddy Turnstone	wader	Neoave
A/ruddy_turnstone/New_Jersey/UGAI17-2629/2017	MH068073	H3N2	2017-05-19	Avian	Usa	North America	Ruddy Turnstone	wader	Neoave
A/duck/Vietnam/OIE-3022/2011	AB779673	H3N2	2011-10-09	Avian	Vietnam	Southeast Asia	Duck	duck	Anseriformes
A/duck/Vietnam/OIE-3287/2011	AB719905	H3N6	2011-10-05	Avian	Vietnam	Southeast Asia	Duck	duck	Anseriformes
A/duck/Vietnam/OIE-2577/2011	AB778267	H3N8	2011-09-17	Avian	Vietnam	Southeast Asia	Duck	duck	Anseriformes
A/duck/Vietnam/OIE-3041/2011	AB719050	H3N8	2011-10-09	Avian	Vietnam	Southeast Asia	Duck	duck	Anseriformes
A/swine/North_Carolina/CD81015/2015	MW843969	H3N2	2015-08-17	Swine	Usa	North America	Swine	swine	Swine
A/swine/Oklahoma/00606/2005	CY159730	H3N2	2005-05-04	Swine	Usa	North America	Swine	swine	Swine
A/Swine/Oklahoma/18717/99	AF268158	H3N2	1999-XX-XX	Swine	Usa	North America	Swine	swine	Swine
A/Swine/Oklahoma/18089/99	AF268157	H3N2	1999-XX-XX	Swine	Usa	North America	Swine	swine	Swine
A/Duck/Nanchang/1-181/2001	AY180707	H3N6	2001-XX-XX	Avian	China	China	Duck	duck	Anseriformes
A/Chicken/Nanchang/2-220/2001	AY180706	H3N6	2001-XX-XX	Avian	China	China	Chicken	chicken	Galliformes
A/Quail/Nanchang/3-140/2001	AY180705	H3N6	2001-XX-XX	Avian	China	China	Quail	quail	Galliformes
A/Duck/Nanchang/10-383/2000	AY180703	H3N6	2000-XX-XX	Avian	China	China	Duck	duck	Anseriformes
A/Duck/Nanchang/2-182/2001	AY180708	H3N6	2001-XX-XX	Avian	China	China	Duck	duck	Anseriformes
A/Quail/Nanchang/2-040/2001	AY180709	H3N6	2001-XX-XX	Avian	China	China	Quail	quail	Galliformes
A/Duck/Nanchang/9-091/2000	AY180711	H3N6	2000-XX-XX	Avian	China	China	Duck	duck	Anseriformes
A/Duck/Nanchang/9-385/2000	AY180701	H3N6	2000-XX-XX	Avian	China	China	Duck	duck	Anseriformes
A/Chicken/Nanchang/1-020/2001	AY180710	H3N6	2001-XX-XX	Avian	China	China	Chicken	chicken	Galliformes
A/bantam/Nanchang/9-366/2000	AY180690	H3N3	2000-XX-XX	Avian	China	China	Bantam	fowl	Avian
A/chicken/Nanchang/3-201/01	AY180678	H3N6	2001-XX-XX	Avian	China	China	Chicken	chicken	Galliformes
A/pigeon/Nanchang/8-142/2000	AY180655	H3N6	2000-XX-XX	Avian	China	China	Pigeon	pigeon	Neoave
A/Chicken/Nanchang/12-220/2000	AY180654	H3N6	2000-XX-XX	Avian	China	China	Chicken	chicken	Galliformes
A/pigeon/Nanchang/9-058/2000	AY180688	H3N3	2000-XX-XX	Avian	China	China	Pigeon	pigeon	Neoave
A/Pigeon/Nanchang/11-045/2000	AY180656	H3N6	2000-XX-XX	Avian	China	China	Pigeon	pigeon	Neoave
A/Chicken/Nanchang/9-220/2000	AY180658	H3N6	2000-XX-XX	Avian	China	China	Chicken	chicken	Galliformes
A/duck/Nanchang/8-174/2000	AY180659	H3N6	2000-XX-XX	Avian	China	China	Duck	duck	Anseriformes
A/Duck/Nanchang/1-161/2001	AY180660	H3N6	2001-XX-XX	Avian	China	China	Duck	duck	Anseriformes
A/Duck/Nanchang/8-198/2000	AY180657	H3N6	2000-XX-XX	Avian	China	China	Duck	duck	Anseriformes
A/Duck/Nanchang/8-197/2000	AY180669	H3N6	2000-XX-XX	Avian	China	China	Duck	duck	Anseriformes
A/Duck/Nanchang/12-280/2000	AY180670	H3N6	2000-XX-XX	Avian	China	China	Duck	duck	Anseriformes
A/Chicken/Nanchang/2-120/2001	AY180671	H3N6	2001-XX-XX	Avian	China	China	Chicken	chicken	Galliformes
A/Duck/Nanchang/1-100/2001	AY180672	H3N6	2001-XX-XX	Avian	China	China	Duck	duck	Anseriformes
A/Duck/Nanchang/10-096/2000	AY180673	H3N6	2000-XX-XX	Avian	China	China	Duck	duck	Anseriformes
A/chicken/Nanchang/3-120/2001	AY180677	H3N2	2001-XX-XX	Avian	China	China	Chicken	chicken	Galliformes
A/Chicken/Nanchang/1-101/2001	AY180676	H3N6	2001-XX-XX	Avian	China	China	Chicken	chicken	Galliformes
A/Quail/Nanchang/10-028/2000	AY180674	H3N6	2000-XX-XX	Avian	China	China	Quail	quail	Galliformes
A/Chicken/Nanchang/12-301/2000	AY180668	H3N6	2000-XX-XX	Avian	China	China	Chicken	chicken	Galliformes
A/Swine/Colorado/23619/99	AF268153	H3N2	1999-XX-XX	Swine	Usa	North America	Swine	swine	Swine
A/Swine/Wisconsin/14094/99	AF268156	H3N2	1999-XX-XX	Swine	Usa	North America	Swine	swine	Swine
A/Swine/NorthCarolina/16497/99	AF268155	H3N2	1999-XX-XX	Swine	Usa	North America	Swine	swine	Swine
A/Swine/Illinois/21587/99	AF268154	H3N2	1999-XX-XX	Swine	Usa	North America	Swine	swine	Swine
A/swine/Guangdong/7/2006	GU086088	H3N2	2006-XX-XX	Swine	China	China	Swine	swine	Swine
A/swine/Fujian/43/2007	GU086096	H3N2	2007-XX-XX	Swine	China	China	Swine	swine	Swine
A/equine/Yokohama/aq19/2009	AB544409	H3N8	2009-05-XX	Equine	Japan	Japan Korea	Equine	equine	Equine
A/equine/Hokkaido/I828/2008	AB543704	H3N8	2008-04-XX	Equine	Japan	Japan Korea	Equine	equine	Equine
A/equine/La_Plata/1/1993	AB543712	H3N8	1993-XX-XX	Equine	Argentina	South America	Equine	equine	Equine
A/American_black_duck/Newfoundland/GR256/2011	KC492389	H3N2	2011-08-31	Avian	Canada	North America	American Black Duck	duck	Anseriformes
A/American_black_duck/Newfoundland/GR396/2011	KC492397	H3N2	2011-09-12	Avian	Canada	North America	American Black Duck	duck	Anseriformes
A/American_black_duck/Newfoundland/GR490/2011	KC492413	H3N2	2011-09-14	Avian	Canada	North America	American Black Duck	duck	Anseriformes
A/American_black_duck/Newfoundland/GR252/2011	KC492381	H3N2	2011-08-31	Avian	Canada	North America	American Black Duck	duck	Anseriformes
A/American_black_duck/Newfoundland/MW662/2010	KC492333	H3N6	2010-09-17	Avian	Canada	North America	American Black Duck	duck	Anseriformes
A/American_black_duck/Newfoundland/GR679/2011	KC492421	H3N2	2011-10-12	Avian	Canada	North America	American Black Duck	duck	Anseriformes
A/Swine/Italy/25823/94	AF213913	H3N2	1994-XX-XX	Swine	Italy	Europe	Swine	swine	Swine
A/duck/Ontario/05/00	GQ249055	H3N2	2000-XX-XX	Avian	Canada	North America	Duck	duck	Anseriformes
A/canine/Beijing/305/2009	JX101400	H3N2	2009-12-13	Canine	China	China	Canine	canine	Canine
A/canine/Beijing/364/2009	JX101376	H3N2	2009-12-17	Canine	China	China	Canine	canine	Canine
A/canine/Beijing/359/2009	JX101392	H3N2	2009-12-17	Canine	China	China	Canine	canine	Canine
A/canine/Beijing/295/2009	JX101408	H3N2	2009-12-14	Canine	China	China	Canine	canine	Canine
A/canine/Beijing/420/2010	JX101417	H3N2	2010-01-08	Canine	China	China	Canine	canine	Canine
A/canine/Beijing/253/2009	JX101425	H3N2	2009-12-09	Canine	China	China	Canine	canine	Canine
A/canine/Liaoning/1578/2010	JX101432	H3N2	2010-04-06	Canine	China	China	Canine	canine	Canine
A/equine/Sao_Paulo/12.FMVZ/2015	MG002456	H3N8	2015-09-21	Equine	Brazil	South America	Equine	equine	Equine
A/Swine/Iowa/8548-1/98	AF153251	H3N2	1998-XX-XX	Swine	Usa	North America	Swine	swine	Swine
A/Swine/Minnesota/9088-2/98	AF153250	H3N2	1998-XX-XX	Swine	Usa	North America	Swine	swine	Swine
A/Swine/North_Carolina/35922/98	AF153248	H3N2	1998-XX-XX	Swine	Usa	North America	Swine	swine	Swine
A/duck/Beijing/59/05	EU492503	H3N8	2005-XX-XX	Avian	China	China	Duck	duck	Anseriformes
A/duck/Beijing/44/04	EU492501	H3N8	2004-XX-XX	Avian	China	China	Duck	duck	Anseriformes
A/duck/Beijing/56/05	EU492502	H3N8	2005-XX-XX	Avian	China	China	Duck	duck	Anseriformes
A/blue-winged_teal/New_Brunswick/00565/2010	CY138018	H3	2010-08-14	Avian	Canada	North America	Blue-winged Teal	duck	Anseriformes
A/Mallard/Pennsylvania/AH0119459S.3.C/2017	MN254437	H3N8	2017-XX-XX	Avian	Usa	North America	Mallard	duck	Anseriformes
A/swine/Quebec/01003/2006	CY160184	H3N2	2006-02-23	Swine	Canada	North America	Swine	swine	Swine
A/Swine/Hong_Kong/2422/98	AF400768	H3N2	1998-XX-XX	Swine	Hong Kong	China	Swine	swine	Swine
A/Swine/Hong_Kong/2429/98	AF400769	H3N2	1998-XX-XX	Swine	Hong Kong	China	Swine	swine	Swine
A/Swine/Hong_Kong/2405/98	AF400767	H3N2	1998-XX-XX	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Guangdong/Z5/2003	FJ970924	H3N2	2003-12-XX	Swine	China	China	Swine	swine	Swine
A/swine/Iowa/CD81015/2015	MW839762	H3N1	2015-08-17	Swine	Usa	North America	Swine	swine	Swine
A/mallard/Interior_Alaska/7MP1720/2007	CY079928	H3N8	2007-09-03	Avian	Usa	North America	Mallard	duck	Anseriformes
A/equine/Mongolia/1/2008	AB436909	H3N8	2008-01-XX	Equine	Mongolia	West Asia	Equine	equine	Equine
A/equine/Athens/04/2007	HQ696121	H3N8	2007-05-XX	Equine	Greece	Europe	Equine	equine	Equine
A/duck/Vietnam/HU1-1044/2014	LC069885	H3N2	2014-09-XX	Avian	Vietnam	Southeast Asia	Duck	duck	Anseriformes
A/equine/Athens/02/2003	HQ696120	H3N8	2003-06-XX	Equine	Greece	Europe	Equine	equine	Equine
A/duck/Vietnam/OIE-3241/2012	AB775629	H3N8	2012-10-09	Avian	Vietnam	Southeast Asia	Duck	duck	Anseriformes
A/Mallard/Pennsylvania/AH0119459S.3.B/2017	MN254436	H3N8	2017-XX-XX	Avian	Usa	North America	Mallard	duck	Anseriformes
swine/Finistere/127/99	AJ311203	H3N2	1999-XX-XX	Swine	France	Europe	Swine	swine	Swine
A/canine/NY/147926/2006	HQ238099	H3N8	2006-12-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/100525/2006	HQ238098	H3N8	2006-01-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/4986/2006	HQ238097	H3N8	2006-01-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog9c16/2008	HQ238102	H3N8	2008-11-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog4c03/2009	HQ238103	H3N8	2009-03-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/Colorado/6723-14/2008	HQ238100	H3N8	2008-01-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/Virginia/93653/2009	HQ238101	H3N8	2009-08-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog7c07/2008	HQ238107	H3N8	2008-11-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog7c20/2008	HQ238116	H3N8	2008-11-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog7c19/2008	HQ238115	H3N8	2008-11-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog7c13/2008	HQ238108	H3N8	2008-11-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog7c18/2008	HQ238114	H3N8	2008-11-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog7c16/2008	HQ238113	H3N8	2008-11-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog8c19/2008	HQ238112	H3N8	2008-11-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog8c11/2008	HQ238110	H3N8	2008-11-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog8c07/2008	HQ238109	H3N8	2008-11-XX	Canine	Usa	North America	Canine	canine	Canine
A/swine/Jilin/37/2008	GU215033	H3N2	2008-10-30	Swine	China	China	Swine	swine	Swine
A/Mallard/Pennsylvania/AH0119459S.3.A/2017	MN254435	H3N8	2017-XX-XX	Avian	Usa	North America	Mallard	duck	Anseriformes
A/duck/Vietnam/OIE-3426/2012	AB775645	H3N8	2012-10-08	Avian	Vietnam	Southeast Asia	Duck	duck	Anseriformes
A/duck/Vietnam/OIE-3406/2012	AB775621	H3N8	2012-10-07	Avian	Vietnam	Southeast Asia	Duck	duck	Anseriformes
A/duck/Vietnam/OIE-1218/2012	AB739020	H3N6	2012-04-16	Avian	Vietnam	Southeast Asia	Duck	duck	Anseriformes
A/duck/Vietnam/OIE-1232/2012	AB739662	H3N6	2012-04-16	Avian	Vietnam	Southeast Asia	Duck	duck	Anseriformes
A/duck/Vietnam/OIE-2747/2012	AB769126	H3N8	2012-08-14	Avian	Vietnam	Southeast Asia	Duck	duck	Anseriformes
A/duck/Vietnam/OIE-1212/2012	AB739012	H3N2	2012-04-16	Avian	Vietnam	Southeast Asia	Duck	duck	Anseriformes
A/mallard_duck/Korea/VI141417/2014	MG367030	H3N8	2014-01-XX	Avian	South Korea	Japan Korea	Mallard	duck	Anseriformes
A/duck/Vietnam/OIE-1234/2012	AB739670	H3N2	2012-04-16	Avian	Vietnam	Southeast Asia	Duck	duck	Anseriformes
A/duck/Korea/S71/2007	EU912517	H3N2	2007-XX-XX	Avian	South Korea	Japan Korea	Duck	duck	Anseriformes
A/duck/Korea/S72/2007	EU912518	H3N2	2007-XX-XX	Avian	South Korea	Japan Korea	Duck	duck	Anseriformes
A/duck/Korea/S28/2005	EU912516	H3N6	2005-XX-XX	Avian	South Korea	Japan Korea	Duck	duck	Anseriformes
A/ruddy_turnstone/Peru/PuV182/2009	KR824699	H3N1	2009-11-24	Avian	Peru	South America	Ruddy Turnstone	wader	Neoave
A/duck/Korea/S8/03	AY862689	H3N2	2003-XX-XX	Avian	South Korea	Japan Korea	Duck	duck	Anseriformes
A/dove/Korea/S11/2003	AY862692	H3N2	2003-XX-XX	Avian	South Korea	Japan Korea	Dove	dove	Neoave
A/duck/Korea/S7/03	AY862688	H3N2	2003-XX-XX	Avian	South Korea	Japan Korea	Duck	duck	Anseriformes
A/pintail/Alberta/156/97	AY633345	H3N8	1997-XX-XX	Avian	Canada	North America	Northern Pintail	duck	Anseriformes
A/duck/Korea/S10/03	AY862691	H3N2	2003-XX-XX	Avian	South Korea	Japan Korea	Duck	duck	Anseriformes
A/turkey/Minnesota/764-2/03	AY779264	H3N2	2003-XX-XX	Avian	Usa	North America	Turkey	turkey	Galliformes
A/duck/Korea/S9/03	AY862690	H3N2	2003-XX-XX	Avian	South Korea	Japan Korea	Duck	duck	Anseriformes
A/mallard/Alberta/127/00	AY633153	H3N8	2000-XX-XX	Avian	Canada	North America	Mallard	duck	Anseriformes
A/canine/NY/dog1c06/2009	HQ237671	H3N8	2009-03-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog5c07/2009	HQ237675	H3N8	2009-03-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog5c12/2009	HQ237680	H3N8	2009-03-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog5c18/2009	HQ237686	H3N8	2009-03-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog5c20/2009	HQ237688	H3N8	2009-03-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog4c11/2009	HQ237689	H3N8	2009-03-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog5c04/2009	HQ237672	H3N8	2009-03-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog1c05/2009	HQ237670	H3N8	2009-03-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog1c02/2009	HQ237667	H3N8	2009-03-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog1c13/2009	HQ237652	H3N8	2009-03-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog1c01/2009	HQ237666	H3N8	2009-03-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog1c12/2009	HQ237665	H3N8	2009-03-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog1c16/2009	HQ237655	H3N8	2009-03-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog1c11/2009	HQ237664	H3N8	2009-03-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog1c09/2009	HQ237662	H3N8	2009-03-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog1c08/2009	HQ237661	H3N8	2009-03-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog1c19/2009	HQ237658	H3N8	2009-03-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog1c18/2009	HQ237657	H3N8	2009-03-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog1c17/2009	HQ237656	H3N8	2009-03-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog5c06/2009	HQ237674	H3N8	2009-03-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/Philadelphia/6371100/2008	HQ237646	H3N8	2008-11-XX	Canine	Usa	North America	Canine	canine	Canine
A/canine/NY/dog1c04/2009	HQ237669	H3N8	2009-03-XX	Canine	Usa	North America	Canine	canine	Canine
A/swine/Italy/8745/2019	MW169852	H3N2	2019-01-08	Swine	Italy	Europe	Swine	swine	Swine
A/duck/Western_Australia/4954/1983	GU052296	H3N8	1983-XX-XX	Avian	Australia	Oceania	Duck	duck	Anseriformes
A/American_black_duck/Western_Australia/699/1978	GU052304	H3N8	1978-XX-XX	Avian	Australia	Oceania	American Black Duck	duck	Anseriformes
A/muscovy_duck/Victoria/9211-18-1400/1992	GU052334	H3N8	1992-XX-XX	Avian	Australia	Oceania	Muscovy Duck	duck	Anseriformes
A/aquatic_bird/Korea/CN-2/2004	EU301370	H3N2	2004-XX-XX	Avian	South Korea	Japan Korea	Aquatic Bird	aquatic_bird	Avian
A/aquatic_bird/Korea/JN-2/2006	EU301374	H3N2	2006-XX-XX	Avian	South Korea	Japan Korea	Aquatic Bird	aquatic_bird	Avian
A/aquatic_bird/Korea/KN-1/2004	EU301375	H3N8	2004-XX-XX	Avian	South Korea	Japan Korea	Aquatic Bird	aquatic_bird	Avian
A/aquatic_bird/Korea/KN-2/2005	EU301376	H3N2	2005-XX-XX	Avian	South Korea	Japan Korea	Aquatic Bird	aquatic_bird	Avian
A/aquatic_bird/Korea/JN-1/2005	EU301373	H3N8	2005-XX-XX	Avian	South Korea	Japan Korea	Aquatic Bird	aquatic_bird	Avian
A/duck/Korea/LPM91/2006	EU301398	H3N2	2006-XX-XX	Avian	South Korea	Japan Korea	Duck	duck	Anseriformes
A/chicken/Korea/LPM88/2006	EU301397	H3N2	2006-XX-XX	Avian	South Korea	Japan Korea	Chicken	chicken	Galliformes
A/duck/Korea/LPM23/2005	EU301386	H3N2	2005-XX-XX	Avian	South Korea	Japan Korea	Duck	duck	Anseriformes
A/duck/Korea/LPM22/2005	EU301385	H3N2	2005-XX-XX	Avian	South Korea	Japan Korea	Duck	duck	Anseriformes
A/duck/Korea/LPM56/2005	EU301392	H3N2	2005-XX-XX	Avian	South Korea	Japan Korea	Duck	duck	Anseriformes
A/equine/South_Kazakhstan/236/2012	KF712457	H3N8	2012-08-17	Equine	Kazakhstan	West Asia	Equine	equine	Equine
A/mallard/Minnesota/Sg-00629/2008	CY042665	H3N8	2008-07-31	Avian	Usa	North America	Mallard	duck	Anseriformes
A/equine/Sao_Paulo/11.FMVZ/2015	MG002455	H3N8	2015-09-21	Equine	Brazil	South America	Equine	equine	Equine
A/turkey/North_Carolina/12344/03	AY779263	H3N2	2003-XX-XX	Avian	Usa	North America	Turkey	turkey	Galliformes
A/Northern_shoveler/North_Dakota/AH0004192S.3.B/2015	MN254316	H3N8	2015-XX-XX	Avian	Usa	North America	Northern Shoveler	duck	Anseriformes
A/swine/Hong_Kong/74/02	AY363497	H3N2	2002-XX-XX	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/411/02	AY363498	H3N2	2002-XX-XX	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/5212/99	AY363503	H3N2	1999-XX-XX	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/7982/00	AY363504	H3N2	2000-XX-XX	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/5200/99	AY363502	H3N2	1999-XX-XX	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/1212/02	AY363499	H3N2	2002-XX-XX	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/5190/99	AY363501	H3N2	1999-XX-XX	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/9745/01	AY363506	H3N2	2001-XX-XX	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/1197/02	AY363508	H3N2	2002-XX-XX	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/9296/01	AY363505	H3N2	2001-XX-XX	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/q066/99	AY363500	H3N2	1999-XX-XX	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/9840/01	AY363496	H3N2	2001-XX-XX	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/4361/99	AY363491	H3N2	1999-XX-XX	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/7220/00	AY363492	H3N2	2000-XX-XX	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/312/00	AY363493	H3N2	2000-XX-XX	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/9285/01	AY363494	H3N2	2001-XX-XX	Swine	Hong Kong	China	Swine	swine	Swine
A/swine/Hong_Kong/1311/01	AY363495	H3N2	2001-XX-XX	Swine	Hong Kong	China	Swine	swine	Swine
A/equine/Sao_Paulo/15.FMVZ/2015	MG002457	H3N8	2015-09-21	Equine	Brazil	South America	Equine	equine	Equine
A/duck/Peru/P114/2009	KR824660	H3N2	2009-05-12	Avian	Peru	South America	Duck	duck	Anseriformes
A/curlew/Peru/PuV178/2009	KR824684	H3N1	2009-11-24	Avian	Peru	South America	Curlew	wader	Neoave
A/ruddy_turnstone/Peru/PuV181/2009	KR824691	H3N1	2009-11-24	Avian	Peru	South America	Ruddy Turnstone	wader	Neoave
A/whooper_swan/Mongolia/1-17/2007	JN029556	H3N8	2007-09-XX	Avian	Mongolia	West Asia	Whooper Swan	goose	Anseriformes
A/velvet_scoter/Mongolia/969V/2009	KF454825	H3N8	2009-09-15	Avian	Mongolia	West Asia	Velvet Scoter	duck	Anseriformes
A/equine/Almaty/26/2007	JX306640	H3N8	2007-09-03	Equine	Kazakhstan	West Asia	Equine	equine	Equine
A/duck/Vietnam/HU1-1501/2014	LC069894	H3N2	2014-09-XX	Avian	Vietnam	Southeast Asia	Duck	duck	Anseriformes
A/Mallard/North_Dakota/AH0050148S.3.A/2015	MN254389	H3N8	2015-XX-XX	Avian	Usa	North America	Mallard	duck	Anseriformes
A/Mallard/North_Dakota/AH0050110S.3.A/2015	MN254385	H3N8	2015-XX-XX	Avian	Usa	North America	Mallard	duck	Anseriformes
A/duck/Thailand/CU-11686T/2011	KT899761	H3N8	2011-04-08	Avian	Thailand	Southeast Asia	Duck	duck	Anseriformes
A/mallard_duck/Korea/LBM347/2007	GU122115	H3N8	2007-03-XX	Avian	South Korea	Japan Korea	Mallard	duck	Anseriformes
A/pekin_duck/Korea/LBM78/2007	GU122109	H3N2	2007-01-XX	Avian	South Korea	Japan Korea	Pekin Duck	duck	Anseriformes
A/mallard_duck/Korea/LBM397/2007	GU122102	H3N2	2007-03-XX	Avian	South Korea	Japan Korea	Mallard	duck	Anseriformes
A/pekin_duck/Korea/LBM182/2007	GU122113	H3N8	2007-02-XX	Avian	South Korea	Japan Korea	Pekin Duck	duck	Anseriformes
A/canine/Korea/LBM412/2008	GU122105	H3N2	2008-10-XX	Canine	South Korea	Japan Korea	Canine	canine	Canine
A/pekin_duck/Korea/LBM176/2008	GU122111	H3N2	2008-02-XX	Avian	South Korea	Japan Korea	Pekin Duck	duck	Anseriformes
A/pekin_duck/Korea/LBM448/2007	GU122110	H3N2	2007-03-XX	Avian	South Korea	Japan Korea	Pekin Duck	duck	Anseriformes
A/mallard/Korea/LBM1621/2007	GU122106	H3N2	2007-12-XX	Avian	South Korea	Japan Korea	Mallard	duck	Anseriformes
A/swine/Italy/72492/2017	MW220310	H3N2	2017-02-09	Swine	Italy	Europe	Swine	swine	Swine
A/swine/Spain/27127/2011	KR701295	H3N2	2011-11-08	Swine	Spain	Europe	Swine	swine	Swine
A/ferret/Quebec/844/2011	JQ409339	H3N2	2011-11-XX	Ferret	Canada	North America	Ferret	ferret	Ferret
A/duck/Nha_Trang/177/2016	LC496167	H3N8	2016-02-26	Avian	Vietnam	Southeast Asia	Duck	duck	Anseriformes
A/swine/Italy/11275/2017	MW220352	H3N2	2017-12-22	Swine	Italy	Europe	Swine	swine	Swine
A/duck/Nha_Trang/169/2016	LC496159	H3N8	2016-02-26	Avian	Vietnam	Southeast Asia	Duck	duck	Anseriformes
A/northern_pintail/Alaska/44340-268/2007	GU168267	H3N8	2007-08-05	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44340-054/2007	GU168252	H3N1	2007-09-08	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44419-104/2008	GU168266	H3N6	2008-08-06	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44344-490/2007	GU168236	H3N8	2007-08-05	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44344-581/2007	GU168242	H3N8	2007-08-03	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44340-071/2007	GU168253	H3N8	2007-09-04	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44421-431/2008	GU168281	H3N6	2008-10-05	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44340-347/2007	GU168230	H3N8	2007-08-11	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44344-527/2007	GU168260	H3	2007-08-03	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44344-881/2007	GU168246	H3N6	2007-08-23	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
A/northern_pintail/Alaska/44340-093/2007	GU168280	H3N8	2007-09-16	Avian	Usa	North America	Northern Pintail	duck	Anseriformes
